,stem,score
966,enke,-0.666666666666667
967,enkel,1.0
968,enkelt,0.666666666666667
969,enlig,-1.0
970,enorm,1.33333333333333
971,ensarte,0.666666666666667
972,ensemble,0.333333333333333
973,ensidig,0.333333333333333
974,ensom,-2.33333333333333
975,ensomhed,-3.33333333333333
976,enstemmig,0.666666666666667
977,entertainer,0.666666666666667
978,entré,0.333333333333333
979,entreprenør,0.333333333333333
980,entusiasme,2.66666666666667
981,entusiast,2.0
982,entusiastisk,3.33333333333333
983,epidemi,-3.66666666666667
984,epoke,0.333333333333333
985,erfare,0.666666666666667
986,erfaren,2.0
987,erfaring,1.33333333333333
988,erhverve,0.333333333333333
989,erhvervsdrivende,0.333333333333333
990,erhvervsliv,0.333333333333333
991,erhvervsuddannelse,-0.333333333333333
992,erindre,0.666666666666667
993,erindring,0.333333333333333
994,erkendelse,-0.333333333333333
995,erklære,0.333333333333333
996,erklæring,0.333333333333333
997,ernæring,0.333333333333333
998,erobre,0.666666666666667
999,erobring,0.666666666666667
1000,erotik,0.666666666666667
1001,erotisk,1.0
1002,erstatning,-0.333333333333333
1003,erstatningskrav,-0.666666666666667
1004,erstatningssag,-0.666666666666667
1005,es,0.666666666666667
1006,eskalere,-1.33333333333333
1007,essentiel,2.0
1008,etableret,0.666666666666667
1009,etablering,0.333333333333333
1010,etik,0.333333333333333
1011,euro,0.333333333333333
1012,europamester,2.0
1013,europæer,0.333333333333333
1014,europæisk,0.333333333333333
1015,evakuere,-1.66666666666667
1016,evaluere,0.333333333333333
1017,eventyr,2.66666666666667
1018,eventyrlig,4.0
1019,evig,0.333333333333333
1020,evighed,-0.666666666666667
1021,evne,0.833333333333333
1022,evolution,1.0
1023,exit,-0.666666666666667
1024,fabelagtig,4.66666666666667
1025,facade,-0.666666666666667
1026,fader,0.333333333333333
1027,fagbevægelse,0.333333333333333
1028,fagfolk,0.333333333333333
1029,fagforening,0.333333333333333
1030,faglig,2.0
1031,faglighed,0.666666666666667
1032,fair,1.33333333333333
1033,faktisk,1.0
1034,faktuel,1.0
1035,fald,-1.33333333333333
1036,falde,-0.666666666666667
1037,fallit,-3.66666666666667
1038,FALSK,-1.66666666666667
1039,familie,2.66666666666667
1040,familieliv,0.666666666666667
1041,familiesammenføring,0.666666666666667
1042,famle,-1.0
1043,famøs,2.33333333333333
1044,fan,1.0
1045,fanatisk,-2.0
1046,fanden,-4.33333333333333
1047,fange,-1.33333333333333
1048,fangenskab,-3.33333333333333
1049,fantasi,2.0
1050,fantasifuld,2.66666666666667
1051,fantastisk,5.0
1052,far,1.0
1053,farce,-1.33333333333333
1054,fare,-1.33333333333333
1055,faretruende,-3.0
1056,farlig,-1.33333333333333
1057,fart,0.666666666666667
1058,farve,0.166666666666667
1059,farvel,-1.33333333333333
1060,farverig,1.66666666666667
1061,farvestrålende,3.33333333333333
1062,farvet,-0.333333333333333
1063,fascination,2.0
1064,fascinere,2.0
1065,fascisme,-3.66666666666667
1066,fast,0.666666666666667
1067,fastansætte,0.333333333333333
1068,faste,-0.666666666666667
1069,fastlægge,0.333333333333333
1070,fastlåse,-0.666666666666667
1071,fastslå,0.333333333333333
1072,fatal,-4.0
1073,fatte,-0.333333333333333
1074,fattig,-3.0
1075,fattigdom,-3.66666666666667
1076,favn,0.333333333333333
1077,favne,1.0
1078,favorisere,-0.333333333333333
1079,favorit,2.33333333333333
1080,feber,-2.66666666666667
1081,fed,1.16666666666667
1082,fedme,-1.66666666666667
1083,fedt,2.0
1084,fedte,-0.666666666666667
1085,feje,-0.333333333333333
1086,fejl,-2.66666666666667
1087,fejlagtig,-2.66666666666667
1088,fejle,-2.66666666666667
1089,fejlslagen,-3.33333333333333
1090,fejltagelse,-2.33333333333333
1091,fejre,3.0
1092,fejring,3.0
1093,feminist,0.333333333333333
1094,femteplads,-0.333333333333333
1095,ferie,1.0
1096,fernisering,0.666666666666667
1097,fersk,0.666666666666667
1098,fest,1.66666666666667
1099,feste,2.0
1100,festival,1.33333333333333
1101,festlig,2.33333333333333
1102,festlighed,2.0
1103,festuge,2.0
1104,fiasko,-3.0
1105,fidus,0.666666666666667
1106,fif,1.66666666666667
1107,fight,-0.666666666666667
1108,fiks,1.0
1109,fiktiv,0.333333333333333
1110,film,0.666666666666667
1111,filmfestival,0.666666666666667
1112,filmisk,1.0
1113,filmstjerne,1.33333333333333
1114,filosofi,0.333333333333333
1115,filosofisk,0.333333333333333
1116,fin,3.0
1117,finale,0.333333333333333
1118,finalist,1.0
1119,finansiel,-0.333333333333333
1120,finansiere,0.333333333333333
1121,finansiering,0.666666666666667
1122,finanskrise,-3.0
1123,finanslov,-0.333333333333333
1124,finanspolitik,-0.666666666666667
1125,finde,1.33333333333333
1126,fine,1.0
1127,finesse,1.0
1128,finurlig,1.66666666666667
1129,firkantet,-0.333333333333333
1130,firma,0.333333333333333
1131,fitness,0.666666666666667
1132,fjende,-2.66666666666667
1133,fjendtlig,-3.33333333333333
1134,fjerdeplads,-0.666666666666667
1135,fjern,-1.66666666666667
1136,fjerne,-1.5
1137,fjernelse,-1.0
1138,flad,-0.333333333333333
1139,fleksibel,2.0
1140,fleksibilitet,2.33333333333333
1141,fleksjob,-0.666666666666667
1142,flertal,0.666666666666667
1143,flid,1.0
1144,flink,3.33333333333333
1145,flirt,1.0
1146,flirte,1.0
1147,flittig,2.33333333333333
1148,flora,0.666666666666667
1149,florere,1.0
1150,flot,3.66666666666667
1151,flov,-2.33333333333333
1152,flow,1.66666666666667
1153,flue,-0.333333333333333
1154,flugt,-1.33333333333333
1155,fly,0.333333333333333
1156,flyde,0.333333333333333
1157,flydende,0.666666666666667
1158,flygte,-2.66666666666667
1159,flygtig,-1.33333333333333
1160,flygtning,-0.333333333333333
1161,flygtningehjælp,-0.666666666666667
1162,flygtningelejr,-2.0
1163,flygtningestrøm,-0.666666666666667
1164,flytning,-0.333333333333333
1165,flyve,0.666666666666667
1166,flække,-1.66666666666667
1167,flæsk,-0.333333333333333
1168,flødeskum,0.666666666666667
1169,fløjte,0.333333333333333
1170,flå,-2.33333333333333
1171,fodbold,0.666666666666667
1172,fodboldlandshold,0.333333333333333
1173,fodfæste,0.666666666666667
1174,fokus,0.666666666666667
1175,fokusere,1.33333333333333
1176,folk,0.666666666666667
1177,folkedrab,-5.0
1178,folkekirke,0.333333333333333
1179,folkelig,1.0
1180,folkemord,-4.0
1181,folkeparti,0.333333333333333
1182,folkeskole,0.333333333333333
1183,folkesundhed,0.666666666666667
1184,folketing,0.333333333333333
1185,folkevælge,0.666666666666667
1186,fond,0.666666666666667
1187,foragt,-2.33333333333333
1188,foragte,-1.0
1189,foran,0.333333333333333
1190,forandre,0.666666666666667
1191,forandring,0.333333333333333
1192,forankre,-1.0
1193,foranstaltning,0.333333333333333
1194,forarbejde,0.333333333333333
1195,forarge,-3.0
1196,forargelse,-3.66666666666667
1197,forbande,-4.0
1198,forbandelse,-3.33333333333333
1199,forbavse,0.666666666666667
1200,forbedre,2.33333333333333
1201,forbedring,2.0
1202,forbehold,-0.666666666666667
1203,forbeholde,-0.333333333333333
1204,forberede,0.333333333333333
1205,forberedelse,0.666666666666667
1206,forbi,-0.333333333333333
1207,forbigå,-1.66666666666667
1208,forbillede,2.66666666666667
1209,forbilledlig,3.66666666666667
1210,forbinde,0.666666666666667
1211,forbindelse,1.33333333333333
1212,forblive,-0.333333333333333
1213,forbløffe,1.0
1214,forbrug,-1.0
1215,forbruger,-0.333333333333333
1216,forbrydelse,-3.0
1217,forbryder,-3.33333333333333
1218,forbrænding,-0.666666666666667
1219,forbud,-2.0
1220,forbudt,-2.33333333333333
1221,forbundskansler,0.333333333333333
1222,forbyde,-2.33333333333333
1223,force,1.0
1224,forcere,-1.33333333333333
1225,fordel,2.33333333333333
1226,fordelagtig,3.0
1227,fordele,2.0
1228,fordeling,0.333333333333333
1229,fordoble,1.0
1230,fordobling,0.666666666666667
1231,fordom,-2.33333333333333
1232,fordre,0.333333333333333
1233,fordrive,-1.66666666666667
1234,fordybe,1.0
1235,fordybelse,1.0
1236,fordømme,-2.66666666666667
1237,fordømmelse,-3.0
1238,forebyggelse,1.0
1239,foredrag,0.333333333333333
1240,forekomme,0.333333333333333
1241,forekomst,0.333333333333333
1242,forelske,4.0
1243,forelskelse,4.0
1244,forelægge,0.333333333333333
1245,forene,0.666666666666667
1246,forenet,2.66666666666667
1247,forening,0.333333333333333
1248,forenkle,1.33333333333333
1249,forenkling,0.666666666666667
1250,forestilling,-0.333333333333333
1251,foretog,0.333333333333333
1252,foretrukken,1.66666666666667
1253,foretrække,0.666666666666667
1254,forfald,-3.0
1255,forfalde,-2.66666666666667
1256,forfatte,0.333333333333333
1257,forfatter,0.333333333333333
1258,forfejle,-2.33333333333333
1259,forfine,1.66666666666667
1260,forfremme,2.33333333333333
1261,forfriske,1.66666666666667
1262,forfærde,-2.66666666666667
1263,forfærdelig,-4.66666666666667
1264,forfølge,-1.33333333333333
1265,forfølgelse,-1.66666666666667
1266,forføre,-0.666666666666667
1267,forgangen,0.333333333333333
1268,forgifte,-3.66666666666667
1269,forgylde,3.0
1270,forgænger,0.666666666666667
1271,forgæves,-2.66666666666667
1272,forhandle,0.333333333333333
1273,forhandler,0.333333333333333
1274,forhandling,0.333333333333333
1275,forhindre,-1.33333333333333
1276,forhindring,-2.33333333333333
1277,forholdsvis,-0.166666666666667
1278,forhøjelse,1.0
1279,forhåbentlig,1.33333333333333
1280,forhåbning,2.66666666666667
1281,forhånd,0.333333333333333
1282,forkaste,-2.0
1283,forkert,-2.66666666666667
1284,forklare,0.666666666666667
1285,forklaring,0.333333333333333
1286,forkorte,-0.666666666666667
1287,forkynde,0.666666666666667
1288,forkæle,1.0
1289,forkærlighed,1.33333333333333
1290,forlade,-1.0
1291,forlange,-1.0
1292,forlig,-0.333333333333333
1293,forligsparti,-0.666666666666667
1294,forlove,1.0
1295,forlyde,0.333333333333333
1296,forlystelse,1.33333333333333
1297,forlænge,0.666666666666667
1298,forlængelse,0.333333333333333
1299,forlængst,-0.333333333333333
1300,forløben,-0.666666666666667
1301,forløse,1.33333333333333
1302,forløsning,3.0
1303,formand,1.33333333333333
1304,formandspost,0.333333333333333
1305,forme,0.333333333333333
1306,formel,0.333333333333333
1307,formentlig,0.333333333333333
1308,formidabel,4.33333333333333
1309,formidle,0.666666666666667
1310,formidling,0.333333333333333
1311,formindske,-0.666666666666667
1312,formodentlig,0.333333333333333
1313,formodet,-0.666666666666667
1314,formodning,-0.333333333333333
1315,formue,1.0
1316,formulere,0.333333333333333
1317,formå,0.666666666666667
1318,formål,0.333333333333333
1319,fornem,2.66666666666667
1320,fornemme,0.333333333333333
1321,fornemmelse,0.333333333333333
1322,fornuft,2.0
1323,fornuftig,2.66666666666667
1324,forny,1.33333333333333
1325,fornyelse,0.666666666666667
1326,fornylig,0.333333333333333
1327,fornægte,-1.66666666666667
1328,fornærme,-3.0
1329,fornøden,-1.0
1330,fornøje,1.66666666666667
1331,fornøjelig,3.0
1332,fornøjelse,2.0
1333,forpligte,-0.333333333333333
1334,forpligtelse,-0.666666666666667
1335,forrest,1.0
1336,forret,0.666666666666667
1337,forretning,0.333333333333333
1338,forrige,-0.333333333333333
1339,forringe,-2.66666666666667
1340,forringelse,-2.66666666666667
1341,forrygende,4.0
1342,forsanger,0.333333333333333
1343,forseelse,-1.33333333333333
1344,forside,0.333333333333333
1345,forsigtig,-0.333333333333333
1346,forsigtighed,0.333333333333333
1347,forsikre,0.333333333333333
1348,forsikring,-0.333333333333333
1349,forsinke,-1.33333333333333
1350,forsinkelse,-1.66666666666667
1351,forske,0.333333333333333
1352,forskellighed,-0.333333333333333
1353,forskelsbehandling,-2.33333333333333
1354,forsker,0.333333333333333
1355,forskningsprojekt,0.666666666666667
1356,forskrække,-2.0
1357,forskyde,-0.333333333333333
1358,forslag,0.666666666666667
1359,forsone,1.33333333333333
1360,forspring,1.66666666666667
1361,forstand,0.333333333333333
1362,forstander,0.333333333333333
1363,forstyrre,-2.66666666666667
1364,forstyrrelse,-2.33333333333333
1365,forstærke,1.0
1366,forstærkning,2.0
1367,forstå,1.66666666666667
1368,forståelig,1.0
1369,forståelse,0.666666666666667
1370,forsvar,-0.333333333333333
1371,forsvare,0.333333333333333
1372,forsvarer,0.666666666666667
1373,forsvarlig,1.0
1374,forsvinde,-1.0
1375,forsyne,1.66666666666667
1376,forsyning,0.333333333333333
1377,forsøg,0.333333333333333
1378,forsøge,1.0
1379,forsømme,-2.0
1380,forsørge,0.333333333333333
1381,forsørgelse,0.333333333333333
1382,fortjene,1.33333333333333
1383,fortjeneste,2.0
1384,fortolke,0.666666666666667
1385,fortrinlig,3.33333333333333
1386,fortrinsvis,0.333333333333333
1387,fortrolig,0.333333333333333
1388,fortrolighed,0.666666666666667
1389,fortryde,-1.0
1390,fortræffelig,2.33333333333333
1391,fortrænge,-2.66666666666667
1392,fortrøstningsfuld,2.33333333333333
1393,fortsat,0.166666666666667
1394,fortsætte,1.33333333333333
1395,fortsættelse,0.333333333333333
1396,fortsætter,0.333333333333333
1397,fortvivle,-2.66666666666667
1398,fortvivlelse,-3.0
1399,fortælle,0.666666666666667
1400,fortælling,0.333333333333333
1401,forude,0.666666666666667
1402,forudse,0.333333333333333
1403,forudsigelig,-1.66666666666667
1404,forudsigelse,0.666666666666667
1405,forudsætning,0.666666666666667
1406,forunderlig,3.0
1407,forundre,0.333333333333333
1408,forundring,0.666666666666667
1409,forurene,-3.0
1410,forurening,-2.66666666666667
1411,forurolige,-3.0
1412,forvandle,0.666666666666667
1413,forvandling,1.33333333333333
1414,forveksle,-1.33333333333333
1415,forveksling,-0.666666666666667
1416,forvente,0.333333333333333
1417,forventelig,0.333333333333333
1418,forventning,0.333333333333333
1419,forventningsfuld,2.66666666666667
1420,forvirre,-2.0
1421,forvirring,-2.66666666666667
1422,forværre,-3.33333333333333
1423,forælder,1.0
1424,forære,1.0
1425,forøge,0.666666666666667
1426,forøgelse,1.66666666666667
1427,forår,1.0
1428,foto,0.333333333333333
1429,fotografisk,0.666666666666667
1430,foundation,0.666666666666667
1431,fradrag,-0.333333333333333
1432,fransk,0.166666666666667
1433,fraråde,-3.0
1434,frasælge,-0.333333333333333
1435,fratage,-1.66666666666667
1436,fratræde,-1.66666666666667
1437,fravælge,-1.66666666666667
1438,fravær,-1.33333333333333
1439,fraværende,-3.0
1440,fred,3.0
1441,fredag,0.666666666666667
1442,frede,1.33333333333333
1443,fredelig,1.66666666666667
1444,fredning,1.0
1445,fredsaftale,3.0
1446,fredsbevarende,3.33333333333333
1447,fredsforhandling,2.0
1448,fredspris,2.66666666666667
1449,fredsproces,1.66666666666667
1450,frelse,2.33333333333333
1451,frem,1.0
1452,fremad,1.0
1453,fremadrettet,2.0
1454,frembringe,1.33333333333333
1455,fremdrift,2.33333333333333
1456,fremføre,0.333333333333333
1457,fremgang,1.66666666666667
1458,fremgangsmåde,0.333333333333333
1459,fremherskende,0.666666666666667
1460,fremhæve,0.666666666666667
1461,fremlagt,0.333333333333333
1462,fremlægge,0.333333333333333
1463,fremme,0.5
1464,fremmed,-0.333333333333333
1465,fremmest,1.0
1466,fremmøde,0.166666666666667
1467,fremover,-0.333333333333333
1468,fremragende,4.66666666666667
1469,fremskridt,2.66666666666667
1470,fremskridtsparti,0.666666666666667
1471,fremskynde,-1.0
1472,fremstille,0.666666666666667
1473,fremstilling,0.666666666666667
1474,fremstød,0.333333333333333
1475,fremstå,0.333333333333333
1476,fremsætte,0.333333333333333
1477,fremtid,1.66666666666667
1478,fremtidig,0.333333333333333
1479,fremtoning,0.666666666666667
1480,fremtrædende,1.33333333333333
1481,fremvise,0.333333333333333
1482,fri,1.16666666666667
1483,fridag,1.33333333333333
1484,frifinde,0.666666666666667
1485,frifindelse,1.0
1486,frigive,0.333333333333333
1487,frigøre,2.33333333333333
1488,frigørelse,1.33333333333333
1489,frihed,2.66666666666667
1490,frihedskæmper,1.66666666666667
1491,frihedsrettighed,1.0
1492,frikende,1.0
1493,frisind,1.0
1494,frisk,2.33333333333333
1495,friske,1.0
1496,friskole,0.333333333333333
1497,frist,-0.333333333333333
1498,fristed,1.66666666666667
1499,fristelse,-1.66666666666667
1500,fritage,0.666666666666667
1501,fritid,0.666666666666667
1502,fritidshus,0.666666666666667
1503,fritidsinteresse,0.666666666666667
1504,frivillig,2.33333333333333
1505,friværdi,0.666666666666667
1506,frodig,3.33333333333333
1507,from,1.0
1508,frossen,-1.66666666666667
1509,frost,-1.33333333333333
1510,frue,0.333333333333333
1511,frugt,1.0
1512,frugtbar,2.33333333333333
1513,frustration,-3.66666666666667
1514,frustrere,-3.33333333333333
1515,fryd,2.33333333333333
1516,frygt,-3.0
1517,frygte,-2.0
1518,frygtelig,-4.33333333333333
1519,fryse,-1.66666666666667
1520,fryser,-1.0
1521,fræk,-0.333333333333333
1522,fugl,0.333333333333333
1523,fugt,-0.666666666666667
1524,fugtig,-1.0
1525,fuld,1.33333333333333
1526,fuldende,1.0
1527,fuldføre,1.33333333333333
1528,fuldkommen,0.333333333333333
1529,fuldmægtig,0.666666666666667
1530,fuldstændig,0.333333333333333
1531,fundamental,0.333333333333333
1532,fundamentalist,-1.66666666666667
1533,fundamentalistisk,-2.0
1534,fungere,1.66666666666667
1535,funktionel,2.0
1536,fusion,0.333333333333333
1537,fusionere,0.666666666666667
1538,fyld,0.333333333333333
1539,fyldig,1.0
1540,fyre,-1.66666666666667
1541,fyreseddel,-1.33333333333333
1542,fyring,-2.66666666666667
1543,fyrste,0.666666666666667
1544,fyrværkeri,0.333333333333333
1545,fysisk,0.333333333333333
1546,fæl,-3.0
1547,fælde,-2.33333333333333
1548,fælles,1.33333333333333
1549,fællesnævner,0.333333333333333
1550,fællessang,1.0
1551,fællesskab,1.66666666666667
1552,fænge,0.666666666666667
1553,fængsel,-2.66666666666667
1554,fængselsstraf,-3.0
1555,fængsle,-2.0
1556,fængsling,-2.0
1557,fænomen,0.333333333333333
1558,færd,0.333333333333333
1559,færdig,0.333333333333333
1560,færdiggøre,1.66666666666667
